,powerConsumption
1968,4.656991730277936
1969,4.683527582490123
1970,4.353622113299617
1971,4.333645575642226
1972,4.670043779341746
1973,4.268605856484853
1974,4.4682661647348025
1975,4.051410788356961
1976,4.455600880444025
1977,4.6223838576741825
1978,3.9600201356487625
1979,4.042695253499767
1980,4.500435286325805
1981,4.56106157115034
1982,4.340659286587111
1983,4.772450172503185
1984,4.646799560487117
1985,4.765831778923014
1986,4.148125457274431
1987,4.687156023307327
1988,4.17394019810229
1989,4.69033304709149
1990,4.300931219578058
1991,4.7685860700343605
1992,4.544806721583753
1993,4.725492368535605
1994,4.656991730277936
1995,4.683527582490123
1996,4.353622113299617
1997,4.333645575642226
1998,4.670043779341746
1999,4.268605856484853
2000,4.4682661647348025
2001,4.051410788356961
2002,4.455600880444025
2003,4.6223838576741825
2004,3.9600201356487625
2005,4.042695253499767
2006,4.500435286325805
2007,4.56106157115034
2008,4.340659286587111
2009,4.772450172503185
2010,4.646799560487117
2011,4.765831778923014
2012,4.148125457274431
2013,4.687156023307327
2014,4.17394019810229
2015,4.69033304709149
2016,4.300931219578058
2017,4.7685860700343605
2018,4.544806721583753
2019,4.725492368535605
2020,4.656991730277936
2021,4.683527582490123
2022,4.353622113299617
2023,4.333645575642226
2024,4.670043779341746
2025,4.268605856484853
2026,4.4682661647348025
2027,4.051410788356961
2028,4.455600880444025
2029,4.6223838576741825
2030,3.9600201356487625
2031,4.042695253499767
2032,4.500435286325805
2033,4.56106157115034
2034,4.340659286587111
2035,4.772450172503185
2036,4.646799560487117
2037,4.765831778923014
2038,4.148125457274431
2039,4.687156023307327
2040,4.17394019810229
2041,4.69033304709149
2042,4.300931219578058
2043,4.7685860700343605
2044,4.544806721583753
2045,4.725492368535605
2046,4.656991730277936
2047,4.683527582490123
2048,4.353622113299617
2049,4.333645575642226
2050,4.670043779341746
2051,4.268605856484853
2052,4.4682661647348025
2053,4.051410788356961
2054,4.455600880444025
2055,4.6223838576741825
2056,3.9600201356487625
2057,4.042695253499767
2058,4.500435286325805
2059,4.56106157115034
2060,4.340659286587111
2061,4.772450172503185
2062,4.646799560487117
2063,4.765831778923014
2064,4.148125457274431
2065,4.687156023307327
2066,4.17394019810229
2067,4.69033304709149
2068,4.300931219578058
2069,4.7685860700343605
2070,4.544806721583753
2071,4.725492368535605
2072,4.656991730277936
2073,4.683527582490123
2074,4.353622113299617
2075,4.333645575642226
2076,4.670043779341746
2077,4.268605856484853
2078,4.4682661647348025
2079,4.051410788356961
2080,4.455600880444025
2081,4.6223838576741825
2082,3.9600201356487625
2083,4.042695253499767
2084,4.500435286325805
2085,4.56106157115034
2086,4.340659286587111
2087,4.772450172503185
2088,4.646799560487117
2089,4.765831778923014
2090,4.148125457274431
2091,4.687156023307327
2092,4.17394019810229
2093,4.69033304709149
2094,4.300931219578058
2095,4.7685860700343605
2096,4.544806721583753
2097,4.725492368535605
2098,4.656991730277936
2099,4.683527582490123
2100,4.353622113299617
2101,4.333645575642226
2102,4.670043779341746
2103,4.268605856484853
2104,4.4682661647348025
2105,4.051410788356961
2106,4.455600880444025
2107,4.6223838576741825
2108,3.9600201356487625
2109,4.042695253499767
2110,4.500435286325805
2111,4.56106157115034
2112,4.340659286587111
2113,4.772450172503185
2114,4.646799560487117
2115,4.765831778923014
2116,4.148125457274431
2117,4.687156023307327
2118,4.17394019810229
2119,4.69033304709149
2120,4.300931219578058
2121,4.7685860700343605
2122,4.544806721583753
2123,4.725492368535605
2124,4.656991730277936
2125,4.683527582490123
2126,4.353622113299617
2127,4.333645575642226
2128,4.670043779341746
2129,4.268605856484853
2130,4.4682661647348025
2131,4.051410788356961
2132,4.455600880444025
2133,4.6223838576741825
2134,3.9600201356487625
2135,4.042695253499767
2136,4.500435286325805
2137,4.56106157115034
2138,4.340659286587111
2139,4.772450172503185
2140,4.646799560487117
2141,4.765831778923014
2142,4.148125457274431
2143,4.687156023307327
2144,4.17394019810229
2145,4.69033304709149
2146,4.300931219578058
2147,4.7685860700343605
2148,4.544806721583753
2149,4.725492368535605
2150,4.656991730277936
2151,4.683527582490123
2152,4.353622113299617
2153,4.333645575642226
2154,4.670043779341746
2155,4.268605856484853
2156,4.4682661647348025
2157,4.051410788356961
2158,0.9940158410699564
2159,1.0599367311822436
2160,1.1178012555077907
2161,1.0844025415007323
2162,1.1858677939895574
2163,0.9880730567745503
2164,1.0015080624909984
2165,1.0451166594888965
2166,1.205040257331092
2167,1.2014196410082965
2168,1.0672187342033481
2169,1.1049103730587508
2170,1.0720937742829413
2171,1.1392053753163105
2172,1.1446998719518549
2173,1.1275431562197398
2174,0.9902919777998155
2175,1.069241700795306
2176,1.1171931159491784
2177,1.1998027885829887
2178,1.0034736374047257
2179,1.157295584603152
2180,1.028475279510009
2181,1.1453197488354645
2182,0.9949886319409227
2183,1.1783247366601481
2184,1.6906343553285448
2185,1.8721912269790653
2186,1.8687629891430002
2187,1.7951890518214615
2188,1.741013930943412
2189,1.7956986425121906
2190,1.9568392755097486
2191,1.949475216437913
2192,1.9467734448075973
2193,1.6930878049196825
2194,1.622860308438457
2195,1.6545566849795466
2196,1.7484416614894491
2197,1.7886397450977471
2198,1.861142623242243
2199,1.6501059100910638
2200,1.9604576749727376
2201,1.699803083491308
2202,1.9034544359720211
2203,1.7079744969049966
2204,1.9114077678418884
2205,1.7668253990469633
2206,1.8441472217543513
2207,1.7242680848307599
2208,1.9165401232265944
2209,1.8975962182130781
2210,1.6906343553285448
2211,1.8721912269790653
2212,1.8687629891430002
2213,1.7951890518214615
2214,1.741013930943412
2215,1.7956986425121906
2216,1.9568392755097486
2217,1.949475216437913
2218,1.9467734448075973
2219,1.6930878049196825
2220,1.622860308438457
2221,1.6545566849795466
2222,1.7484416614894491
2223,1.7886397450977471
2224,1.861142623242243
2225,1.6501059100910638
2226,1.9604576749727376
2227,1.699803083491308
2228,1.9034544359720211
2229,1.7079744969049966
2230,1.9114077678418884
2231,1.7668253990469633
2232,1.8441472217543513
2233,1.7242680848307599
2234,1.9165401232265944
2235,1.8975962182130781
2236,1.6906343553285448
2237,1.8721912269790653
2238,1.8687629891430002
2239,1.7951890518214615
2240,1.741013930943412
2241,1.7956986425121906
2242,1.9568392755097486
2243,1.949475216437913
2244,1.9467734448075973
2245,1.6930878049196825
2246,1.622860308438457
2247,1.6545566849795466
2248,1.7484416614894491
2249,1.7886397450977471
2250,1.861142623242243
2251,1.6501059100910638
2252,1.9604576749727376
2253,1.699803083491308
2254,1.9034544359720211
2255,1.7079744969049966
2256,1.9114077678418884
2257,1.7668253990469633
2258,1.8441472217543513
2259,1.7242680848307599
2260,1.9165401232265944
2261,1.8975962182130781
2262,1.6906343553285448
2263,1.8721912269790653
2264,1.8687629891430002
2265,1.7951890518214615
2266,1.741013930943412
2267,1.7956986425121906
2268,1.9568392755097486
2269,1.949475216437913
2270,1.9467734448075973
2271,1.6930878049196825
2272,1.622860308438457
2273,1.6545566849795466
2274,1.7484416614894491
2275,1.7886397450977471
2276,1.861142623242243
2277,1.6501059100910638
2278,1.9604576749727376
2279,1.699803083491308
2280,1.9034544359720211
2281,1.7079744969049966
2282,1.9114077678418884
2283,1.7668253990469633
2284,1.8441472217543513
2285,1.7242680848307599
2286,1.9165401232265944
2287,1.8975962182130781
2288,1.6906343553285448
2289,1.8721912269790653
2290,1.8687629891430002
2291,1.7951890518214615
2292,1.741013930943412
2293,1.7956986425121906
2294,1.9568392755097486
2295,1.949475216437913
2296,1.9467734448075973
2297,1.6930878049196825
2298,1.622860308438457
2299,1.6545566849795466
2300,1.7484416614894491
2301,1.7886397450977471
2302,1.861142623242243
2303,1.6501059100910638
2304,1.9604576749727376
2305,1.699803083491308
2306,1.9034544359720211
2307,1.7079744969049966
2308,1.9114077678418884
2309,1.7668253990469633
2310,1.8441472217543513
2311,1.7242680848307599
2312,1.9165401232265944
2313,1.8975962182130781
2314,1.6906343553285448
2315,1.8721912269790653
2316,1.8687629891430002
2317,1.7951890518214615
2318,1.741013930943412
2319,1.7956986425121906
2320,1.9568392755097486
2321,1.949475216437913
2322,1.9467734448075973
2323,1.6930878049196825
2324,1.622860308438457
2325,1.6545566849795466
2326,1.7484416614894491
2327,1.7886397450977471
2328,1.861142623242243
2329,1.6501059100910638
2330,1.9604576749727376
2331,1.699803083491308
2332,1.9034544359720211
2333,1.7079744969049966
2334,1.9114077678418884
2335,1.7668253990469633
2336,1.8441472217543513
2337,1.7242680848307599
2338,1.9165401232265944
2339,1.8975962182130781
2340,1.6906343553285448
2341,1.8721912269790653
2342,1.8687629891430002
2343,1.7951890518214615
2344,1.741013930943412
2345,1.7956986425121906
2346,1.9568392755097486
2347,1.949475216437913
2348,1.9467734448075973
2349,1.6930878049196825
2350,1.622860308438457
2351,1.6545566849795466
2352,1.7484416614894491
2353,1.7886397450977471
2354,1.861142623242243
2355,1.6501059100910638
2356,1.9604576749727376
2357,1.699803083491308
2358,1.9034544359720211
2359,1.7079744969049966
2360,1.9114077678418884
2361,1.7668253990469633
2362,1.8441472217543513
2363,1.7242680848307599
2364,1.9165401232265944
2365,1.8975962182130781
2366,1.6906343553285448
2367,1.8721912269790653
2368,1.8687629891430002
2369,1.7951890518214615
2370,1.741013930943412
2371,1.7956986425121906
2372,1.9568392755097486
2373,1.949475216437913
2374,1.9467734448075973
2375,1.6930878049196825
2376,1.622860308438457
2377,1.6545566849795466
2378,1.7484416614894491
2379,1.7886397450977471
2380,1.861142623242243
2381,1.6501059100910638
2382,1.9604576749727376
2383,1.699803083491308
2384,1.9034544359720211
2385,1.7079744969049966
2386,1.9114077678418884
2387,1.7668253990469633
2388,1.8441472217543513
2389,1.7242680848307599
2390,1.9165401232265944
2391,1.8975962182130781
2392,1.6906343553285448
2393,1.8721912269790653
2394,1.8687629891430002
2395,1.7951890518214615
2396,1.741013930943412
2397,1.7956986425121906
2398,1.9568392755097486
2399,1.949475216437913
2400,1.9467734448075973
2401,1.6930878049196825
2402,1.622860308438457
2403,1.6545566849795466
2404,1.7484416614894491
2405,1.7886397450977471
2406,1.861142623242243
2407,1.6501059100910638
2408,1.9604576749727376
2409,1.699803083491308
2410,1.9034544359720211
2411,1.7079744969049966
2412,1.9114077678418884
2413,1.7668253990469633
2414,1.8441472217543513
2415,1.7242680848307599
2416,1.9165401232265944
2417,1.8975962182130781
2418,1.6906343553285448
2419,1.8721912269790653
2420,1.8687629891430002
2421,1.7951890518214615
2422,1.741013930943412
2423,1.7956986425121906
2424,1.9568392755097486
2425,1.949475216437913
2426,1.9467734448075973
2427,1.6930878049196825
2428,1.622860308438457
2429,1.6545566849795466
2430,1.7484416614894491
2431,1.7886397450977471
2432,1.861142623242243
2433,1.6501059100910638
2434,1.9604576749727376
2435,1.699803083491308
2436,1.9034544359720211
2437,1.7079744969049966
2438,1.9114077678418884
2439,1.7668253990469633
2440,1.8441472217543513
2441,1.7242680848307599
2442,1.9165401232265944
2443,1.8975962182130781
2444,1.6906343553285448
2445,1.8721912269790653
2446,1.8687629891430002
2447,1.7951890518214615
2448,1.741013930943412
2449,1.7956986425121906
2450,1.9568392755097486
2451,1.949475216437913
2452,1.9467734448075973
2453,1.6930878049196825
2454,1.622860308438457
2455,1.6545566849795466
2456,1.7484416614894491
2457,1.7886397450977471
2458,1.861142623242243
2459,1.6501059100910638
2460,1.9604576749727376
2461,1.699803083491308
2462,1.9034544359720211
2463,1.7079744969049966
2464,1.9114077678418884
2465,1.7668253990469633
2466,1.8441472217543513
2467,1.7242680848307599
2468,1.9165401232265944
2469,1.8975962182130781
2470,4.455600880444025
2471,4.6223838576741825
2472,3.9600201356487625
2473,4.042695253499767
2474,4.500435286325805
2475,4.56106157115034
2476,4.340659286587111
2477,4.772450172503185
2478,4.646799560487117
2479,4.765831778923014
2480,4.148125457274431
2481,4.687156023307327
2482,4.17394019810229
2483,4.69033304709149
2484,4.300931219578058
2485,4.7685860700343605
2486,4.544806721583753
2487,4.725492368535605
2488,4.656991730277936
2489,4.683527582490123
2490,4.353622113299617
2491,4.333645575642226
2492,4.670043779341746
2493,4.268605856484853
2494,4.4682661647348025
2495,4.051410788356961
2496,1.9136965597431954
2497,1.816504668417735
2498,1.7492144112101666
2499,1.8997122279308376
2500,1.7133019481776677
2501,1.883083412935578
2502,1.773128343973898
2503,1.9052295111770936
2504,1.6732892349721227
2505,1.6383182634982683
2506,1.6716176880402318
2507,1.8591241497112867
2508,1.7686262805691835
2509,1.7235881715342656
2510,1.757724939140502
2511,1.8178994322341784
2512,1.966104217931123
2513,1.8720685452326966
2514,1.8023978376750127
2515,1.862401738929105
2516,1.9211584449478571
2517,1.8632470525397076
2518,1.6491948451452096
2519,1.836307645666585
2520,1.78255367558325
2521,1.8338367257225132
2522,1.9136965597431954
2523,1.816504668417735
2524,1.7492144112101666
2525,1.8997122279308376
2526,1.7133019481776677
2527,1.883083412935578
2528,1.773128343973898
2529,1.9052295111770936
2530,1.6732892349721227
2531,1.6383182634982683
2532,1.6716176880402318
2533,1.8591241497112867
2534,1.7686262805691835
2535,1.7235881715342656
2536,1.757724939140502
2537,1.8178994322341784
2538,1.966104217931123
2539,1.8720685452326966
2540,1.8023978376750127
2541,1.862401738929105
2542,1.9211584449478571
2543,1.8632470525397076
2544,1.6491948451452096
2545,1.836307645666585
2546,1.78255367558325
2547,1.8338367257225132
2548,1.9136965597431954
2549,1.816504668417735
2550,1.7492144112101666
2551,1.8997122279308376
2552,1.7133019481776677
2553,1.883083412935578
2554,1.773128343973898
2555,1.9052295111770936
2556,1.6732892349721227
2557,1.6383182634982683
2558,1.6716176880402318
2559,1.8591241497112867
2560,1.7686262805691835
2561,1.7235881715342656
2562,1.757724939140502
2563,1.8178994322341784
2564,1.966104217931123
2565,1.8720685452326966
2566,1.8023978376750127
2567,1.862401738929105
2568,1.9211584449478571
2569,1.8632470525397076
2570,1.6491948451452096
2571,1.836307645666585
2572,1.78255367558325
2573,1.8338367257225132
2574,1.9136965597431954
2575,1.816504668417735
2576,1.7492144112101666
2577,1.8997122279308376
2578,1.7133019481776677
2579,1.883083412935578
2580,1.773128343973898
2581,1.9052295111770936
2582,1.6732892349721227
2583,1.6383182634982683
2584,1.6716176880402318
2585,1.8591241497112867
2586,1.7686262805691835
2587,1.7235881715342656
2588,1.757724939140502
2589,1.8178994322341784
2590,1.966104217931123
2591,1.8720685452326966
2592,1.8023978376750127
2593,1.862401738929105
2594,1.9211584449478571
2595,1.8632470525397076
2596,1.6491948451452096
2597,1.836307645666585
2598,1.78255367558325
2599,1.8338367257225132
2600,1.9136965597431954
2601,1.816504668417735
2602,1.7492144112101666
2603,1.8997122279308376
2604,1.7133019481776677
2605,1.883083412935578
2606,1.773128343973898
2607,1.9052295111770936
2608,1.6732892349721227
2609,1.6383182634982683
2610,1.6716176880402318
2611,1.8591241497112867
2612,1.7686262805691835
2613,1.7235881715342656
2614,1.757724939140502
2615,1.8178994322341784
2616,1.966104217931123
2617,1.8720685452326966
2618,1.8023978376750127
2619,1.862401738929105
2620,1.9211584449478571
2621,1.8632470525397076
2622,1.6491948451452096
2623,1.836307645666585
2624,1.78255367558325
2625,1.8338367257225132
2626,1.9136965597431954
2627,1.816504668417735
2628,1.7492144112101666
2629,1.8997122279308376
2630,1.7133019481776677
2631,1.883083412935578
2632,1.773128343973898
2633,1.9052295111770936
2634,1.6732892349721227
2635,1.6383182634982683
2636,1.6716176880402318
2637,1.8591241497112867
2638,1.7686262805691835
2639,1.7235881715342656
2640,1.757724939140502
2641,1.8178994322341784
2642,1.966104217931123
2643,1.8720685452326966
2644,1.8023978376750127
2645,1.862401738929105
2646,1.9211584449478571
2647,1.8632470525397076
2648,1.6491948451452096
2649,1.836307645666585
2650,1.78255367558325
2651,1.8338367257225132
2652,1.9136965597431954
2653,1.816504668417735
2654,1.7492144112101666
2655,1.8997122279308376
2656,1.7133019481776677
2657,1.883083412935578
2658,1.773128343973898
2659,1.9052295111770936
2660,1.6732892349721227
2661,1.6383182634982683
2662,1.6716176880402318
2663,1.8591241497112867
2664,1.7686262805691835
2665,1.7235881715342656
2666,1.757724939140502
2667,1.8178994322341784
2668,1.966104217931123
2669,1.8720685452326966
2670,1.8023978376750127
2671,1.862401738929105
2672,1.9211584449478571
2673,1.8632470525397076
2674,1.6491948451452096
2675,1.836307645666585
2676,1.78255367558325
2677,1.8338367257225132
2678,1.9136965597431954
2679,1.816504668417735
2680,1.7492144112101666
2681,1.8997122279308376
2682,1.7133019481776677
2683,1.883083412935578
2684,1.773128343973898
2685,1.9052295111770936
2686,1.6732892349721227
2687,1.6383182634982683
2688,1.6716176880402318
2689,1.8591241497112867
2690,1.7686262805691835
2691,1.7235881715342656
2692,1.757724939140502
2693,1.8178994322341784
2694,1.966104217931123
2695,1.8720685452326966
2696,1.8023978376750127
2697,1.862401738929105
2698,1.9211584449478571
2699,1.8632470525397076
2700,1.6491948451452096
2701,1.836307645666585
2702,1.78255367558325
2703,1.8338367257225132
2704,1.9136965597431954
2705,1.816504668417735
2706,1.7492144112101666
2707,1.8997122279308376
2708,1.7133019481776677
2709,1.883083412935578
2710,1.773128343973898
2711,1.9052295111770936
2712,1.6732892349721227
2713,1.6383182634982683
2714,1.6716176880402318
2715,1.8591241497112867
2716,1.7686262805691835
2717,1.7235881715342656
2718,1.757724939140502
2719,1.8178994322341784
2720,1.966104217931123
2721,1.8720685452326966
2722,1.8023978376750127
2723,1.862401738929105
2724,1.9211584449478571
2725,1.8632470525397076
2726,1.6491948451452096
2727,1.836307645666585
2728,1.78255367558325
2729,1.8338367257225132
2730,1.9136965597431954
2731,1.816504668417735
2732,1.7492144112101666
2733,1.8997122279308376
2734,1.7133019481776677
2735,1.883083412935578
2736,1.773128343973898
2737,1.9052295111770936
2738,1.6732892349721227
2739,1.6383182634982683
2740,1.6716176880402318
2741,1.8591241497112867
2742,1.7686262805691835
2743,1.7235881715342656
2744,1.757724939140502
2745,1.8178994322341784
2746,1.966104217931123
2747,1.8720685452326966
2748,1.8023978376750127
2749,1.862401738929105
2750,1.9211584449478571
2751,1.8632470525397076
2752,1.6491948451452096
2753,1.836307645666585
2754,1.78255367558325
2755,1.8338367257225132
2756,1.9136965597431954
2757,1.816504668417735
2758,1.7492144112101666
2759,1.8997122279308376
2760,1.7133019481776677
2761,1.883083412935578
2762,1.773128343973898
2763,1.9052295111770936
2764,1.6732892349721227
2765,1.6383182634982683
2766,1.6716176880402318
2767,1.8591241497112867
2768,1.7686262805691835
2769,1.7235881715342656
2770,1.757724939140502
2771,1.8178994322341784
2772,1.966104217931123
2773,1.8720685452326966
2774,1.8023978376750127
2775,1.862401738929105
2776,1.9211584449478571
2777,1.8632470525397076
2778,1.6491948451452096
2779,1.836307645666585
2780,1.78255367558325
2781,1.8338367257225132
2782,1.6906343553285448
2783,1.8721912269790653
2784,1.8687629891430002
2785,1.7951890518214615
2786,1.741013930943412
2787,1.7956986425121906
2788,1.9568392755097486
2789,1.949475216437913
2790,1.9467734448075973
2791,1.6930878049196825
2792,1.622860308438457
2793,1.6545566849795466
2794,1.7484416614894491
2795,1.7886397450977471
2796,1.861142623242243
2797,1.6501059100910638
2798,1.9604576749727376
2799,1.699803083491308
2800,1.9034544359720211
2801,1.7079744969049966
2802,1.9114077678418884
2803,1.7668253990469633
2804,1.8441472217543513
2805,1.7242680848307599
2806,1.9165401232265944
2807,1.8975962182130781
2808,2.6645329119578225
2809,2.7094322160467867
2810,2.526844733712976
2811,2.6282610463953833
2812,2.2390778802424
2813,2.694838199577311
2814,2.4306101112313296
2815,2.4631999449681
2816,2.3941334425211513
2817,2.580232918218167
2818,2.6805725592403653
2819,2.6699150242119716
2820,2.232550681401945
2821,2.498961303219639
2822,2.5379166603382637
2823,2.5226610320602183
2824,2.389753243509071
2825,2.527400530542484
2826,2.6667022374116387
2827,2.7169952692868713
2828,2.5976623663267384
2829,2.513542112527794
2830,2.3597155652293322
2831,2.346390112704531
2832,2.2406784738738508
2833,2.5293755584269424
2834,2.6645329119578225
2835,2.7094322160467867
2836,2.526844733712976
2837,2.6282610463953833
2838,2.2390778802424
2839,2.694838199577311
2840,2.4306101112313296
2841,2.4631999449681
2842,2.3941334425211513
2843,2.580232918218167
2844,2.6805725592403653
2845,2.6699150242119716
2846,2.232550681401945
2847,2.498961303219639
2848,2.5379166603382637
2849,2.5226610320602183
2850,2.389753243509071
2851,2.527400530542484
2852,2.6667022374116387
2853,2.7169952692868713
2854,2.5976623663267384
2855,2.513542112527794
2856,2.3597155652293322
2857,2.346390112704531
2858,2.2406784738738508
2859,2.5293755584269424
2860,2.6645329119578225
2861,2.7094322160467867
2862,2.526844733712976
2863,2.6282610463953833
2864,2.2390778802424
2865,2.694838199577311
2866,2.4306101112313296
2867,2.4631999449681
2868,2.3941334425211513
2869,2.580232918218167
2870,2.6805725592403653
2871,2.6699150242119716
2872,2.232550681401945
2873,2.498961303219639
2874,2.5379166603382637
2875,2.5226610320602183
2876,2.389753243509071
2877,2.527400530542484
2878,2.6667022374116387
2879,2.7169952692868713
2880,2.5976623663267384
2881,2.513542112527794
2882,2.3597155652293322
2883,2.346390112704531
2884,2.2406784738738508
2885,2.5293755584269424
2886,2.6645329119578225
2887,2.7094322160467867
2888,2.526844733712976
2889,2.6282610463953833
2890,2.2390778802424
2891,2.694838199577311
2892,2.4306101112313296
2893,2.4631999449681
2894,2.3941334425211513
2895,2.580232918218167
2896,2.6805725592403653
2897,2.6699150242119716
2898,2.232550681401945
2899,2.498961303219639
2900,2.5379166603382637
2901,2.5226610320602183
2902,2.389753243509071
2903,2.527400530542484
2904,2.6667022374116387
2905,2.7169952692868713
2906,2.5976623663267384
2907,2.513542112527794
2908,2.3597155652293322
2909,2.346390112704531
2910,2.2406784738738508
2911,2.5293755584269424
2912,2.6645329119578225
2913,2.7094322160467867
2914,2.526844733712976
2915,2.6282610463953833
2916,2.2390778802424
2917,2.694838199577311
2918,2.4306101112313296
2919,2.4631999449681
2920,2.3941334425211513
2921,2.580232918218167
2922,2.6805725592403653
2923,2.6699150242119716
2924,2.232550681401945
2925,2.498961303219639
2926,2.5379166603382637
2927,2.5226610320602183
2928,2.389753243509071
2929,2.527400530542484
2930,2.6667022374116387
2931,2.7169952692868713
2932,2.5976623663267384
2933,2.513542112527794
2934,2.3597155652293322
2935,2.346390112704531
2936,2.2406784738738508
2937,2.5293755584269424
2938,2.6645329119578225
2939,2.7094322160467867
2940,2.526844733712976
2941,2.6282610463953833
2942,2.2390778802424
2943,2.694838199577311
2944,2.4306101112313296
2945,2.4631999449681
2946,2.3941334425211513
2947,2.580232918218167
2948,2.6805725592403653
2949,2.6699150242119716
2950,2.232550681401945
2951,2.498961303219639
2952,2.5379166603382637
2953,2.5226610320602183
2954,2.389753243509071
2955,2.527400530542484
2956,2.6667022374116387
2957,2.7169952692868713
2958,2.5976623663267384
2959,2.513542112527794
2960,2.3597155652293322
2961,2.346390112704531
2962,2.2406784738738508
2963,2.5293755584269424
2964,2.6645329119578225
2965,2.7094322160467867
2966,2.526844733712976
2967,2.6282610463953833
2968,2.2390778802424
2969,2.694838199577311
2970,2.4306101112313296
2971,2.4631999449681
2972,2.3941334425211513
2973,2.580232918218167
2974,2.6805725592403653
2975,2.6699150242119716
2976,2.232550681401945
2977,2.498961303219639
2978,2.5379166603382637
2979,2.5226610320602183
2980,2.389753243509071
2981,2.527400530542484
2982,2.6667022374116387
2983,2.7169952692868713
2984,2.5976623663267384
2985,2.513542112527794
2986,2.3597155652293322
2987,2.346390112704531
2988,2.2406784738738508
2989,2.5293755584269424
2990,2.6645329119578225
2991,2.7094322160467867
2992,2.526844733712976
2993,2.6282610463953833
2994,2.2390778802424
2995,2.694838199577311
2996,2.4306101112313296
2997,2.4631999449681
2998,2.3941334425211513
2999,2.580232918218167
3000,2.6805725592403653
3001,2.6699150242119716
3002,2.232550681401945
3003,2.498961303219639
3004,2.5379166603382637
3005,2.5226610320602183
3006,2.389753243509071
3007,2.527400530542484
3008,2.6667022374116387
3009,2.7169952692868713
3010,2.5976623663267384
3011,2.513542112527794
3012,2.3597155652293322
3013,2.346390112704531
3014,2.2406784738738508
3015,2.5293755584269424
3016,2.6645329119578225
3017,2.7094322160467867
3018,2.526844733712976
3019,2.6282610463953833
3020,2.2390778802424
3021,2.694838199577311
3022,2.4306101112313296
3023,2.4631999449681
3024,2.3941334425211513
3025,2.580232918218167
3026,2.6805725592403653
3027,2.6699150242119716
3028,2.232550681401945
3029,2.498961303219639
3030,2.5379166603382637
3031,2.5226610320602183
3032,2.389753243509071
3033,2.527400530542484
3034,2.6667022374116387
3035,2.7169952692868713
3036,2.5976623663267384
3037,2.513542112527794
3038,2.3597155652293322
3039,2.346390112704531
3040,2.2406784738738508
3041,2.5293755584269424
3042,2.6645329119578225
3043,2.7094322160467867
3044,2.526844733712976
3045,2.6282610463953833
3046,2.2390778802424
3047,2.694838199577311
3048,2.4306101112313296
3049,2.4631999449681
3050,2.3941334425211513
3051,2.580232918218167
3052,2.6805725592403653
3053,2.6699150242119716
3054,2.232550681401945
3055,2.498961303219639
3056,2.5379166603382637
3057,2.5226610320602183
3058,2.389753243509071
3059,2.527400530542484
3060,2.6667022374116387
3061,2.7169952692868713
3062,2.5976623663267384
3063,2.513542112527794
3064,2.3597155652293322
3065,2.346390112704531
3066,2.2406784738738508
3067,2.5293755584269424
3068,2.6645329119578225
3069,2.7094322160467867
3070,2.526844733712976
3071,2.6282610463953833
3072,2.2390778802424
3073,2.694838199577311
3074,2.4306101112313296
3075,2.4631999449681
3076,2.3941334425211513
3077,2.580232918218167
3078,2.6805725592403653
3079,2.6699150242119716
3080,2.232550681401945
3081,2.498961303219639
3082,2.5379166603382637
3083,2.5226610320602183
3084,2.389753243509071
3085,2.527400530542484
3086,2.6667022374116387
3087,2.7169952692868713
3088,2.5976623663267384
3089,2.513542112527794
3090,2.3597155652293322
3091,2.346390112704531
3092,2.2406784738738508
3093,2.5293755584269424
3094,1.9136965597431954
3095,1.816504668417735
3096,1.7492144112101666
3097,1.8997122279308376
3098,1.7133019481776677
3099,1.883083412935578
3100,1.773128343973898
3101,1.9052295111770936
3102,1.6732892349721227
3103,1.6383182634982683
3104,1.6716176880402318
3105,1.8591241497112867
3106,1.7686262805691835
3107,1.7235881715342656
3108,1.757724939140502
3109,1.8178994322341784
3110,1.966104217931123
3111,1.8720685452326966
3112,1.8023978376750127
3113,1.862401738929105
3114,1.9211584449478571
3115,1.8632470525397076
3116,1.6491948451452096
3117,1.836307645666585
3118,1.78255367558325
3119,1.8338367257225132
3120,17.67398270651839
3121,1.7064125267002235
3122,1.7470773896173681
3123,1.6217405547274284
3124,1.5685683729635898
3125,1.5369470651731623
3126,1.661690845861082
3127,1.5695445595139021
3128,1.5523731856279541
3129,1.6579195997487337
3130,1.637982251617328
3131,1.7759473178374923
3132,1.506484813228957
3133,1.682392249056502
3134,1.514273573286405
3135,1.6645448885847014
3136,1.759143231026778
3137,1.5287258315335106
3138,1.5755996155957621
3139,1.515626718052276
3140,1.7088856712052332
3141,1.7730875984116217
3142,1.6244321438863103
3143,1.5576272397388617
3144,1.5138340937494577
3145,1.518036236857734
3146,17.67398270651839
3147,1.7064125267002235
3148,1.7470773896173681
3149,1.6217405547274284
3150,1.5685683729635898
3151,1.5369470651731623
3152,1.661690845861082
3153,1.5695445595139021
3154,1.5523731856279541
3155,1.6579195997487337
3156,1.637982251617328
3157,1.7759473178374923
3158,1.506484813228957
3159,1.682392249056502
3160,1.514273573286405
3161,1.6645448885847014
3162,1.759143231026778
3163,1.5287258315335106
3164,1.5755996155957621
3165,1.515626718052276
3166,1.7088856712052332
3167,1.7730875984116217
3168,1.6244321438863103
3169,1.5576272397388617
3170,1.5138340937494577
3171,1.518036236857734
3172,17.67398270651839
3173,1.7064125267002235
